Order ID,Product,Category,Price,Quantity,Location,Order Date
ORD-02304,Tablet,Electronics,801.0,6,Houston,2024-06-01
ORD-02305,Cookware,Home & Kitchen,670.59,8,Chicago,2024-03-19
ORD-02306,Fiction,Books,478.35,3,New York,2024-11-14
ORD-02307,Doll,Toys,204.9,1,New York,2024-07-23
ORD-02308,Phone,Electronics,601.92,1,San Francisco,2024-01-09
ORD-02309,Blender,Home & Kitchen,282.36,1,Houston,2024-03-30
ORD-02310,Cookware,Home & Kitchen,209.61,10,Houston,2023-12-31
ORD-02311,Tablet,Electronics,508.48,10,New York,2024-08-19
ORD-02312,Tennis Racket,Sports,199.64,1,Houston,2024-09-14
ORD-02313,Fiction,Books,557.16,1,San Francisco,2024-01-15
ORD-02314,Fiction,Books,175.69,8,Los Angeles,2024-11-28
ORD-02315,Football,Sports,694.7,2,Chicago,2024-06-26
ORD-02316,Tennis Racket,Sports,266.04,7,San Francisco,2024-05-31
ORD-02317,Tablet,Electronics,529.15,1,Chicago,2024-02-19
ORD-02318,Puzzle,Toys,848.98,4,Chicago,2023-12-30
ORD-02319,Laptop,Electronics,973.72,9,San Francisco,2024-03-06
ORD-02320,Doll,Toys,860.26,3,Houston,2024-04-02
ORD-02321,Non-Fiction,Books,608.96,5,San Francisco,2024-09-24
ORD-02322,Shoes,Clothing,926.07,2,San Francisco,2024-11-25
ORD-02323,Jacket,Clothing,404.5,6,Chicago,2024-03-07
ORD-02324,Jeans,Clothing,699.19,9,San Francisco,2024-04-10
ORD-02325,Tennis Racket,Sports,431.73,7,Los Angeles,2024-08-11
ORD-02326,Jeans,Clothing,257.95,7,Los Angeles,2024-04-06
ORD-02327,Jacket,Clothing,705.45,3,Chicago,2024-11-21
ORD-02328,Shoes,Clothing,126.49,7,Houston,2024-08-25
ORD-02329,Puzzle,Toys,138.09,2,Chicago,2024-06-02
ORD-02330,Action Figure,Toys,486.36,5,San Francisco,2024-06-29
ORD-02331,Doll,Toys,745.04,2,Los Angeles,2024-04-22
ORD-02332,Jeans,Clothing,697.93,8,New York,2024-01-29
ORD-02333,Laptop,Electronics,518.56,5,Houston,2024-11-17
ORD-02334,Doll,Toys,655.09,8,San Francisco,2024-03-06
ORD-02335,Yoga Mat,Sports,243.97,1,New York,2024-10-26
ORD-02336,Tablet,Electronics,273.43,2,Houston,2024-02-11
ORD-02337,Action Figure,Toys,288.33,9,Chicago,2024-03-21
ORD-02338,Phone,Electronics,317.4,4,Chicago,2023-12-12
ORD-02339,Tennis Racket,Sports,516.55,1,Los Angeles,2024-08-12
ORD-02340,Biography,Books,44.8,7,San Francisco,2023-12-10
ORD-02341,Building Blocks,Toys,980.29,8,Los Angeles,2024-02-23
ORD-02342,Biography,Books,180.5,8,San Francisco,2024-03-01
ORD-02343,Vacuum Cleaner,Home & Kitchen,176.52,6,New York,2023-12-08
ORD-02344,Laptop,Electronics,503.1,1,New York,2024-10-04
ORD-02345,Cookware,Home & Kitchen,769.58,4,Los Angeles,2024-07-12
ORD-02346,Football,Sports,520.15,6,Chicago,2024-07-04
ORD-02347,Phone,Electronics,330.03,3,San Francisco,2024-08-03
ORD-02348,Yoga Mat,Sports,9.5,7,Houston,2024-01-20
ORD-02349,Tablet,Electronics,542.1,9,Los Angeles,2024-02-05
ORD-02350,Biography,Books,21.22,3,San Francisco,2023-12-20
ORD-02351,Cookware,Home & Kitchen,237.74,7,Chicago,2024-09-27
ORD-02352,Textbook,Books,945.44,4,Houston,2024-06-18
ORD-02353,Tablet,Electronics,160.99,10,Chicago,2023-12-30
ORD-02354,Headphones,Electronics,693.9,8,Chicago,2024-09-17
ORD-02355,Action Figure,Toys,196.01,7,Los Angeles,2024-11-11
ORD-02356,Shoes,Clothing,807.39,4,Chicago,2024-11-06
ORD-02357,Fiction,Books,131.82,10,New York,2024-06-09
ORD-02358,Microwave,Home & Kitchen,545.21,10,Los Angeles,2024-09-09
ORD-02359,Puzzle,Toys,414.76,9,New York,2024-08-30
ORD-02360,Puzzle,Toys,623.65,3,Chicago,2024-04-17
ORD-02361,Non-Fiction,Books,435.72,3,Los Angeles,2024-01-01
ORD-02362,Shoes,Clothing,448.5,7,Houston,2024-02-25
ORD-02363,Fiction,Books,886.55,5,San Francisco,2024-05-17
ORD-02364,Laptop,Electronics,640.01,5,Houston,2024-04-09
ORD-02365,Biography,Books,629.82,4,New York,2023-12-12
ORD-02366,Football,Sports,122.35,5,San Francisco,2024-01-05
ORD-02367,Laptop,Electronics,861.04,3,Los Angeles,2024-06-09
ORD-02368,Basketball,Sports,930.99,10,New York,2024-08-03
ORD-02369,Cookware,Home & Kitchen,304.83,6,Houston,2024-11-02
ORD-02370,Jacket,Clothing,30.12,6,New York,2024-03-19
ORD-02371,Doll,Toys,115.42,9,San Francisco,2024-07-22
ORD-02372,Fiction,Books,947.23,10,Houston,2024-10-31
ORD-02373,Cookware,Home & Kitchen,202.87,7,Los Angeles,2024-10-13
ORD-02374,Biography,Books,368.36,1,San Francisco,2024-02-28
ORD-02375,Non-Fiction,Books,637.84,9,Los Angeles,2024-09-28
ORD-02376,Headphones,Electronics,318.77,4,San Francisco,2023-12-31
ORD-02377,Microwave,Home & Kitchen,608.27,7,Los Angeles,2024-02-23
ORD-02378,Action Figure,Toys,852.27,7,Chicago,2024-03-31
ORD-02379,Microwave,Home & Kitchen,217.1,7,New York,2024-08-11
ORD-02380,Doll,Toys,119.01,10,Houston,2024-05-01
ORD-02381,Textbook,Books,355.62,7,Houston,2024-10-23
ORD-02382,Doll,Toys,437.44,10,San Francisco,2024-11-11
ORD-02383,Phone,Electronics,936.69,8,Chicago,2023-12-19
ORD-02384,Basketball,Sports,150.69,9,Los Angeles,2024-07-03
ORD-02385,Shirt,Clothing,373.62,9,San Francisco,2024-11-10
ORD-02386,Cookware,Home & Kitchen,359.58,2,San Francisco,2024-06-06
ORD-02387,Tablet,Electronics,941.17,1,Houston,2024-04-17
ORD-02388,Laptop,Electronics,835.81,4,Chicago,2024-03-30
ORD-02389,Basketball,Sports,598.23,10,New York,2023-12-09
ORD-02390,Phone,Electronics,276.16,4,San Francisco,2024-05-24
ORD-02391,Biography,Books,837.27,2,San Francisco,2024-10-08
ORD-02392,Shoes,Clothing,631.32,2,San Francisco,2024-10-08
ORD-02393,Building Blocks,Toys,936.49,6,New York,2024-11-16
ORD-02394,Basketball,Sports,741.79,7,San Francisco,2023-12-22
ORD-02395,Non-Fiction,Books,849.76,3,San Francisco,2024-08-02
ORD-02396,Tennis Racket,Sports,751.15,1,San Francisco,2024-06-05
ORD-02397,Microwave,Home & Kitchen,387.91,6,San Francisco,2024-01-08
ORD-02398,Football,Sports,130.63,7,Chicago,2024-05-20
ORD-02399,Biography,Books,826.73,4,Houston,2024-08-22
ORD-02400,Textbook,Books,310.14,3,San Francisco,2024-04-25
ORD-02401,Jacket,Clothing,120.37,6,Los Angeles,2024-04-17
ORD-02402,Action Figure,Toys,639.0,1,Houston,2024-06-27
ORD-02403,Yoga Mat,Sports,805.44,1,Chicago,2023-12-22
ORD-02404,Tennis Racket,Sports,336.45,5,New York,2024-11-23
ORD-02405,Yoga Mat,Sports,84.05,7,Los Angeles,2024-07-16
ORD-02406,Biography,Books,468.4,8,Houston,2024-08-31
ORD-02407,Basketball,Sports,893.59,2,Chicago,2024-09-11
ORD-02408,Yoga Mat,Sports,729.6,1,San Francisco,2024-06-27
ORD-02409,Action Figure,Toys,309.53,5,New York,2024-05-31
ORD-02410,Building Blocks,Toys,790.15,6,San Francisco,2024-01-22
ORD-02411,Jeans,Clothing,923.22,6,Los Angeles,2023-11-30
ORD-02412,Building Blocks,Toys,910.35,10,San Francisco,2024-01-31
ORD-02413,Jeans,Clothing,849.04,10,Chicago,2024-07-05
ORD-02414,Phone,Electronics,753.39,4,Chicago,2024-04-03
ORD-02415,Jeans,Clothing,305.26,5,Houston,2024-01-06
ORD-02416,Shoes,Clothing,504.82,6,New York,2024-02-28
ORD-02417,Non-Fiction,Books,440.22,8,San Francisco,2024-05-16
ORD-02418,Football,Sports,889.55,7,New York,2024-06-28
ORD-02419,Tennis Racket,Sports,266.12,7,Los Angeles,2024-10-14
ORD-02420,Laptop,Electronics,366.56,7,Houston,2024-09-07
ORD-02421,Cookware,Home & Kitchen,885.64,4,Houston,2024-08-08
ORD-02422,Laptop,Electronics,832.71,9,Chicago,2024-02-25
ORD-02423,Action Figure,Toys,99.03,7,Los Angeles,2024-09-29
ORD-02424,Building Blocks,Toys,393.29,4,San Francisco,2023-11-30
ORD-02425,Biography,Books,858.93,9,Houston,2024-07-22
ORD-02426,Non-Fiction,Books,285.81,7,Houston,2024-11-22
ORD-02427,Cookware,Home & Kitchen,84.12,10,Houston,2024-07-13
ORD-02428,Biography,Books,269.22,6,Houston,2024-04-04
ORD-02429,Shoes,Clothing,426.45,3,San Francisco,2024-04-01
ORD-02430,Headphones,Electronics,388.51,1,San Francisco,2024-09-04
ORD-02431,Building Blocks,Toys,321.7,2,Chicago,2023-12-08
ORD-02432,Shoes,Clothing,96.47,7,San Francisco,2024-07-03
ORD-02433,Tennis Racket,Sports,422.2,5,Chicago,2024-01-18
ORD-02434,Cookware,Home & Kitchen,846.15,3,Los Angeles,2024-10-13
ORD-02435,Action Figure,Toys,676.3,5,New York,2024-05-12
ORD-02436,Puzzle,Toys,21.05,3,San Francisco,2024-07-08
ORD-02437,Action Figure,Toys,771.21,10,Houston,2024-10-02
ORD-02438,Microwave,Home & Kitchen,959.72,4,Houston,2024-10-18
ORD-02439,Doll,Toys,243.56,1,Houston,2024-02-01
ORD-02440,Building Blocks,Toys,928.79,2,New York,2024-09-03
ORD-02441,Laptop,Electronics,291.8,3,Los Angeles,2024-04-04
ORD-02442,Tennis Racket,Sports,376.12,6,Houston,2024-10-12
ORD-02443,Microwave,Home & Kitchen,884.39,6,Houston,2024-09-05
ORD-02444,Vacuum Cleaner,Home & Kitchen,314.26,6,Houston,2024-04-15
ORD-02445,Tablet,Electronics,487.29,10,New York,2024-07-12
ORD-02446,Phone,Electronics,861.85,7,Houston,2024-05-30
ORD-02447,Jacket,Clothing,564.46,3,Houston,2024-05-16
ORD-02448,Puzzle,Toys,378.8,2,New York,2024-11-19
ORD-02449,Laptop,Electronics,892.34,6,Chicago,2024-11-11
ORD-02450,Jeans,Clothing,851.42,4,Houston,2024-11-03
ORD-02451,Cookware,Home & Kitchen,576.16,3,Los Angeles,2024-09-15
ORD-02452,Vacuum Cleaner,Home & Kitchen,964.84,9,Houston,2024-01-16
ORD-02453,Building Blocks,Toys,177.47,9,New York,2024-11-19
ORD-02454,Tennis Racket,Sports,414.07,4,Houston,2024-07-02
ORD-02455,Building Blocks,Toys,952.73,8,New York,2024-03-06
ORD-02456,Jeans,Clothing,844.26,8,Los Angeles,2024-08-07
ORD-02457,Non-Fiction,Books,730.69,2,Houston,2024-10-28
ORD-02458,Headphones,Electronics,203.8,3,Chicago,2024-04-03
ORD-02459,Phone,Electronics,646.01,10,Los Angeles,2024-05-22
ORD-02460,Biography,Books,799.68,5,New York,2024-10-05
ORD-02461,Jacket,Clothing,346.94,10,San Francisco,2024-06-14
ORD-02462,Jacket,Clothing,884.13,10,Houston,2024-04-29
ORD-02463,Fiction,Books,611.68,8,San Francisco,2024-01-17
ORD-02464,Puzzle,Toys,464.89,10,New York,2024-07-11
ORD-02465,Textbook,Books,375.64,9,Houston,2024-05-20
ORD-02466,Building Blocks,Toys,318.53,3,Los Angeles,2024-09-26
ORD-02467,Textbook,Books,339.26,5,San Francisco,2024-07-15
ORD-02468,Action Figure,Toys,186.18,7,Los Angeles,2024-06-05
ORD-02469,Doll,Toys,334.76,6,San Francisco,2024-07-10
ORD-02470,Puzzle,Toys,171.93,8,San Francisco,2024-03-18
ORD-02471,Basketball,Sports,939.4,10,Chicago,2024-07-20
ORD-02472,Microwave,Home & Kitchen,814.61,8,San Francisco,2024-03-31
ORD-02473,Jeans,Clothing,617.57,5,New York,2024-04-18
ORD-02474,Basketball,Sports,117.53,2,New York,2024-10-25
ORD-02475,Basketball,Sports,86.8,8,Houston,2024-09-24
ORD-02476,Non-Fiction,Books,910.07,4,Houston,2024-02-23
ORD-02477,Jacket,Clothing,25.37,4,San Francisco,2024-11-23
ORD-02478,Action Figure,Toys,755.34,6,Chicago,2024-01-07
ORD-02479,Cookware,Home & Kitchen,84.98,1,Los Angeles,2024-09-19
ORD-02480,Tablet,Electronics,640.4,8,Chicago,2024-11-26
ORD-02481,Phone,Electronics,848.0,3,New York,2024-06-26
ORD-02482,Cookware,Home & Kitchen,437.45,6,Los Angeles,2024-08-10
ORD-02483,Tablet,Electronics,819.89,3,New York,2023-12-19
ORD-02484,Shirt,Clothing,325.55,6,Houston,2024-01-29
ORD-02485,Phone,Electronics,658.93,10,Houston,2024-10-06
ORD-02486,Textbook,Books,607.64,6,San Francisco,2024-07-11
ORD-02487,Cookware,Home & Kitchen,115.92,1,San Francisco,2024-10-03
ORD-02488,Shoes,Clothing,314.26,1,San Francisco,2024-03-08
ORD-02489,Laptop,Electronics,544.88,8,New York,2024-06-17
ORD-02490,Phone,Electronics,195.0,5,New York,2024-01-03
ORD-02491,Action Figure,Toys,564.69,3,San Francisco,2024-08-15
ORD-02492,Vacuum Cleaner,Home & Kitchen,653.93,1,San Francisco,2024-01-10
ORD-02493,Jacket,Clothing,525.44,7,Houston,2024-08-23
ORD-02494,Laptop,Electronics,371.21,5,Chicago,2024-10-21
ORD-02495,Non-Fiction,Books,376.32,8,Los Angeles,2024-04-26
ORD-02496,Textbook,Books,172.04,1,New York,2024-10-12
ORD-02497,Vacuum Cleaner,Home & Kitchen,856.02,1,Los Angeles,2024-09-09
ORD-02498,Textbook,Books,781.41,4,New York,2024-10-23
ORD-02499,Blender,Home & Kitchen,117.61,2,New York,2023-12-03
ORD-02500,Shoes,Clothing,230.5,2,San Francisco,2024-04-01
ORD-02501,Biography,Books,936.86,8,New York,2024-10-11
ORD-02502,Football,Sports,340.4,4,San Francisco,2024-10-31
ORD-02503,Action Figure,Toys,88.34,3,Houston,2024-05-23
ORD-02504,Tennis Racket,Sports,234.9,5,Chicago,2024-06-01
ORD-02505,Headphones,Electronics,898.19,3,New York,2024-11-25
ORD-02506,Tablet,Electronics,158.76,10,San Francisco,2024-02-20
ORD-02507,Microwave,Home & Kitchen,581.26,1,New York,2024-10-23
ORD-02508,Tablet,Electronics,139.46,1,Chicago,2024-06-20
ORD-02509,Action Figure,Toys,518.72,8,Los Angeles,2024-02-15
ORD-02510,Vacuum Cleaner,Home & Kitchen,726.44,2,Chicago,2024-03-14
ORD-02511,Puzzle,Toys,250.23,3,San Francisco,2024-02-02
ORD-02512,Puzzle,Toys,81.51,4,Houston,2024-06-10
ORD-02513,Building Blocks,Toys,979.55,3,Los Angeles,2024-04-22
ORD-02514,Cookware,Home & Kitchen,248.66,2,Los Angeles,2024-01-15
ORD-02515,Football,Sports,977.67,1,Houston,2024-05-10
ORD-02516,Doll,Toys,579.24,9,New York,2024-08-10
ORD-02517,Action Figure,Toys,213.4,4,Chicago,2024-01-01
ORD-02518,Basketball,Sports,217.34,9,Los Angeles,2024-10-03
ORD-02519,Headphones,Electronics,501.95,8,Chicago,2024-09-29
ORD-02520,Fiction,Books,898.96,5,Los Angeles,2024-09-26
ORD-02521,Headphones,Electronics,41.12,10,San Francisco,2024-04-24
ORD-02522,Action Figure,Toys,645.49,8,San Francisco,2023-12-27
ORD-02523,Headphones,Electronics,58.99,4,Chicago,2024-07-28
ORD-02524,Yoga Mat,Sports,702.15,10,San Francisco,2024-10-10
ORD-02525,Headphones,Electronics,116.06,7,Los Angeles,2024-02-16
ORD-02526,Tablet,Electronics,298.59,10,Chicago,2024-05-16
ORD-02527,Jacket,Clothing,837.07,9,Los Angeles,2024-05-09
ORD-02528,Yoga Mat,Sports,159.84,1,Los Angeles,2024-01-08
ORD-02529,Shirt,Clothing,907.49,7,San Francisco,2024-07-29
ORD-02530,Tennis Racket,Sports,803.58,1,Chicago,2024-11-11
ORD-02531,Tennis Racket,Sports,92.59,5,New York,2024-05-02
ORD-02532,Cookware,Home & Kitchen,579.5,4,New York,2024-02-05
ORD-02533,Non-Fiction,Books,244.02,5,New York,2023-12-11
ORD-02534,Yoga Mat,Sports,293.69,10,Houston,2024-03-29
ORD-02535,Puzzle,Toys,208.89,4,San Francisco,2024-05-03
ORD-02536,Microwave,Home & Kitchen,580.81,10,New York,2024-07-07
ORD-02537,Laptop,Electronics,41.49,3,San Francisco,2024-07-27
ORD-02538,Non-Fiction,Books,836.95,1,New York,2023-12-21
ORD-02539,Shoes,Clothing,416.05,6,Los Angeles,2024-01-28
ORD-02540,Building Blocks,Toys,18.78,1,New York,2024-08-18
ORD-02541,Cookware,Home & Kitchen,431.09,2,Chicago,2024-09-24
ORD-02542,Building Blocks,Toys,853.41,5,San Francisco,2024-01-04
ORD-02543,Building Blocks,Toys,96.44,4,New York,2024-11-13
ORD-02544,Puzzle,Toys,978.8,6,Houston,2024-05-28
ORD-02545,Tablet,Electronics,93.49,9,New York,2024-02-23
ORD-02546,Fiction,Books,521.99,8,Chicago,2024-04-05
ORD-02547,Yoga Mat,Sports,358.54,2,San Francisco,2023-12-19
ORD-02548,Vacuum Cleaner,Home & Kitchen,705.49,7,San Francisco,2023-12-11
ORD-02549,Shoes,Clothing,715.42,10,New York,2024-02-02
ORD-02550,Doll,Toys,129.24,2,Chicago,2024-10-13
ORD-02551,Textbook,Books,724.66,1,New York,2024-03-27
ORD-02552,Building Blocks,Toys,491.27,9,New York,2024-01-26
ORD-02553,Cookware,Home & Kitchen,726.36,3,Chicago,2024-05-02
ORD-02554,Microwave,Home & Kitchen,955.01,2,Los Angeles,2024-07-02
ORD-02555,Doll,Toys,996.15,7,San Francisco,2024-11-25
ORD-02556,Tennis Racket,Sports,917.13,7,Houston,2023-12-26
ORD-02557,Football,Sports,204.34,9,Chicago,2024-08-01
ORD-02558,Yoga Mat,Sports,90.03,10,New York,2024-04-06
ORD-02559,Phone,Electronics,744.09,9,San Francisco,2024-11-06
ORD-02560,Football,Sports,438.7,2,Los Angeles,2024-06-10
ORD-02561,Shoes,Clothing,876.29,4,Los Angeles,2024-10-22
ORD-02562,Football,Sports,191.48,5,Houston,2024-05-26
ORD-02563,Puzzle,Toys,987.47,1,San Francisco,2024-06-25
ORD-02564,Headphones,Electronics,432.01,2,Los Angeles,2024-07-16
ORD-02565,Building Blocks,Toys,110.01,9,San Francisco,2024-01-12
ORD-02566,Shoes,Clothing,648.33,10,New York,2024-11-13
ORD-02567,Yoga Mat,Sports,574.85,4,Houston,2023-12-31
ORD-02568,Blender,Home & Kitchen,538.61,7,Houston,2024-04-26
ORD-02569,Shirt,Clothing,676.15,8,New York,2024-03-28
ORD-02570,Football,Sports,97.73,8,New York,2024-06-12
ORD-02571,Action Figure,Toys,836.43,5,San Francisco,2024-10-14
ORD-02572,Fiction,Books,312.47,2,Los Angeles,2024-06-06
ORD-02573,Building Blocks,Toys,527.46,2,San Francisco,2024-04-16
ORD-02574,Phone,Electronics,133.61,7,Chicago,2024-08-16
ORD-02575,Puzzle,Toys,871.59,8,New York,2024-06-15
ORD-02576,Doll,Toys,242.56,10,Chicago,2024-10-24
ORD-02577,Tablet,Electronics,853.66,8,Houston,2024-07-06
ORD-02578,Jacket,Clothing,795.49,4,Los Angeles,2024-08-01
ORD-02579,Non-Fiction,Books,784.06,8,San Francisco,2024-06-28
ORD-02580,Cookware,Home & Kitchen,250.78,6,New York,2024-03-04
ORD-02581,Biography,Books,538.75,10,San Francisco,2023-12-21
ORD-02582,Jeans,Clothing,863.74,10,New York,2024-07-15
ORD-02583,Doll,Toys,903.27,9,San Francisco,2024-03-02
ORD-02584,Shirt,Clothing,517.19,8,Houston,2024-01-25
ORD-02585,Action Figure,Toys,527.6,6,Chicago,2024-10-24
ORD-02586,Yoga Mat,Sports,742.41,2,San Francisco,2024-05-28
ORD-02587,Cookware,Home & Kitchen,672.47,7,San Francisco,2024-06-17
ORD-02588,Yoga Mat,Sports,846.3,9,New York,2024-04-26
ORD-02589,Textbook,Books,356.44,2,New York,2023-12-25
ORD-02590,Headphones,Electronics,802.65,3,Los Angeles,2024-01-30
ORD-02591,Shirt,Clothing,863.82,1,Houston,2024-07-19
ORD-02592,Shoes,Clothing,717.06,2,San Francisco,2024-04-12
ORD-02593,Doll,Toys,260.35,7,Chicago,2024-03-11
ORD-02594,Tennis Racket,Sports,813.87,8,San Francisco,2024-05-31
ORD-02595,Tablet,Electronics,727.63,9,New York,2024-08-03
ORD-02596,Fiction,Books,144.88,9,Los Angeles,2024-03-10
ORD-02597,Non-Fiction,Books,137.76,4,Houston,2024-07-26
ORD-02598,Shoes,Clothing,27.58,1,Chicago,2024-10-22
ORD-02599,Phone,Electronics,75.93,4,Chicago,2024-02-17
ORD-02600,Cookware,Home & Kitchen,97.92,4,Chicago,2024-10-05
ORD-02601,Basketball,Sports,467.51,8,New York,2024-10-30
ORD-02602,Non-Fiction,Books,814.79,3,San Francisco,2024-07-07
ORD-02603,Tablet,Electronics,905.59,8,Houston,2024-10-25
ORD-02604,Microwave,Home & Kitchen,555.72,10,Houston,2024-09-20
ORD-02605,Microwave,Home & Kitchen,504.28,6,Houston,2024-09-23
ORD-02606,Vacuum Cleaner,Home & Kitchen,359.9,2,San Francisco,2024-06-01
ORD-02607,Action Figure,Toys,102.97,8,San Francisco,2023-12-14
ORD-02608,Microwave,Home & Kitchen,138.06,3,Los Angeles,2024-05-13
ORD-02609,Blender,Home & Kitchen,317.85,3,San Francisco,2024-10-21
ORD-02610,Jacket,Clothing,681.11,3,Chicago,2024-07-10
ORD-02611,Tablet,Electronics,259.82,2,San Francisco,2024-03-10
ORD-02612,Shoes,Clothing,467.4,5,San Francisco,2023-12-10
ORD-02613,Tennis Racket,Sports,908.92,3,Los Angeles,2024-11-09
ORD-02614,Basketball,Sports,18.3,7,Houston,2024-05-10
ORD-02615,Building Blocks,Toys,868.0,8,Chicago,2024-07-13
ORD-02616,Action Figure,Toys,533.82,10,San Francisco,2024-09-27
ORD-02617,Biography,Books,203.69,7,New York,2024-06-06
ORD-02618,Tablet,Electronics,539.14,7,San Francisco,2024-07-12
ORD-02619,Cookware,Home & Kitchen,969.68,10,New York,2024-09-01
ORD-02620,Action Figure,Toys,21.0,6,Los Angeles,2024-01-21
ORD-02621,Doll,Toys,814.82,10,San Francisco,2024-08-16
ORD-02622,Fiction,Books,443.71,5,Chicago,2024-06-12
ORD-02623,Non-Fiction,Books,547.48,3,New York,2024-09-22
ORD-02624,Vacuum Cleaner,Home & Kitchen,98.59,5,Chicago,2024-01-19
ORD-02625,Football,Sports,855.82,3,San Francisco,2024-09-20
ORD-02626,Laptop,Electronics,832.73,10,Houston,2024-03-02
ORD-02627,Phone,Electronics,565.97,9,Los Angeles,2024-06-23
ORD-02628,Tennis Racket,Sports,187.64,10,New York,2024-09-22
ORD-02629,Headphones,Electronics,904.74,5,San Francisco,2024-03-17
ORD-02630,Football,Sports,804.4,5,Houston,2024-07-28
ORD-02631,Vacuum Cleaner,Home & Kitchen,555.26,7,San Francisco,2023-12-18
ORD-02632,Jacket,Clothing,270.24,5,Chicago,2024-05-03
ORD-02633,Jacket,Clothing,492.44,9,Chicago,2024-04-15
ORD-02634,Shirt,Clothing,113.57,9,Houston,2023-12-12
ORD-02635,Textbook,Books,272.3,2,Houston,2024-06-01
ORD-02636,Non-Fiction,Books,683.18,7,San Francisco,2024-09-05
ORD-02637,Football,Sports,408.37,5,Chicago,2024-05-18
ORD-02638,Shoes,Clothing,125.22,1,San Francisco,2024-09-09
ORD-02639,Vacuum Cleaner,Home & Kitchen,992.26,6,San Francisco,2024-07-13
ORD-02640,Blender,Home & Kitchen,870.1,9,San Francisco,2024-02-05
ORD-02641,Shoes,Clothing,672.56,5,Chicago,2024-03-05
ORD-02642,Blender,Home & Kitchen,118.19,10,New York,2024-07-05
ORD-02643,Non-Fiction,Books,961.78,8,San Francisco,2024-01-12
ORD-02644,Fiction,Books,737.44,7,Houston,2024-07-14
ORD-02645,Phone,Electronics,343.55,3,San Francisco,2023-12-07
ORD-02646,Fiction,Books,71.37,10,Houston,2024-03-13
ORD-02647,Jacket,Clothing,533.64,10,Houston,2024-04-24
ORD-02648,Basketball,Sports,735.45,3,Houston,2024-04-20
ORD-02649,Puzzle,Toys,720.3,4,San Francisco,2024-06-16
ORD-02650,Blender,Home & Kitchen,565.17,3,Houston,2024-10-23
ORD-02651,Puzzle,Toys,940.38,4,New York,2024-05-19
ORD-02652,Headphones,Electronics,844.47,1,New York,2024-03-13
ORD-02653,Yoga Mat,Sports,560.79,1,Chicago,2024-02-21
ORD-02654,Phone,Electronics,274.22,3,Chicago,2024-01-20
ORD-02655,Tablet,Electronics,151.62,8,Los Angeles,2024-08-26
ORD-02656,Tablet,Electronics,414.96,6,Los Angeles,2024-01-22
ORD-02657,Microwave,Home & Kitchen,977.31,9,San Francisco,2024-03-29
ORD-02658,Action Figure,Toys,710.8,4,San Francisco,2024-05-06
ORD-02659,Laptop,Electronics,949.44,2,New York,2024-09-14
ORD-02660,Vacuum Cleaner,Home & Kitchen,332.75,4,Chicago,2024-05-19
ORD-02661,Football,Sports,258.3,7,Chicago,2024-01-01
ORD-02662,Action Figure,Toys,497.72,7,New York,2024-07-18
ORD-02663,Shirt,Clothing,996.97,4,Houston,2024-03-23
ORD-02664,Building Blocks,Toys,796.45,2,Houston,2024-01-22
ORD-02665,Non-Fiction,Books,140.17,8,Chicago,2024-10-05
ORD-02666,Football,Sports,432.97,3,Houston,2024-05-04
ORD-02667,Yoga Mat,Sports,654.56,9,Houston,2024-08-12
ORD-02668,Puzzle,Toys,25.82,2,Chicago,2024-08-12
ORD-02669,Yoga Mat,Sports,35.94,6,Los Angeles,2024-02-05
ORD-02670,Phone,Electronics,863.44,2,San Francisco,2024-03-12
ORD-02671,Yoga Mat,Sports,602.86,7,Los Angeles,2024-01-29
ORD-02672,Microwave,Home & Kitchen,664.51,10,Houston,2024-06-18
ORD-02673,Jeans,Clothing,261.27,8,New York,2024-03-22
ORD-02674,Football,Sports,123.43,6,San Francisco,2024-07-22
ORD-02675,Biography,Books,995.61,9,Houston,2023-12-18
ORD-02676,Biography,Books,494.54,8,New York,2024-09-21
ORD-02677,Phone,Electronics,694.22,8,Los Angeles,2024-01-05
ORD-02678,Basketball,Sports,436.82,10,New York,2023-12-01
ORD-02679,Blender,Home & Kitchen,867.64,8,Chicago,2024-03-26
ORD-02680,Textbook,Books,606.21,7,Los Angeles,2024-04-29
ORD-02681,Non-Fiction,Books,482.43,5,Chicago,2024-08-22
